LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID11433,11433,38,8.558554649353027,303.9886177694514,142.95324842762614,0.0,31585.7396063,47,7.5,1,,18039.753029428735,17963.0,17048.0,19495.0,3.1262892E7,432.6990739808678,32833.193883439126,32288.0,27956.0,38941.0,5.6899925E7,2264.6488041275784,0.010095067771080471,0.8333388056351101,-0.001860326906726487,-0.05404309519000028
ID12333,12333,38,8.853371620178223,307.47688454011205,143.30769609023312,0.0,51074.812980400005,76,7.5,1,,17743.375072129256,17653.0,16804.0,19127.0,3.0749269E7,467.10793059417205,33914.94575879977,33579.0,27589.0,41458.0,5.8774601E7,3450.3566951615358,0.011589676032293897,0.870394014301936,0.015524166288074034,0.30052122566443484
ID10799,10799,38,8.381893157958984,300.08406604348846,153.39173567000898,0.0,18144.9993483,27,7.5,1,,18421.32717830352,18316.0,17359.0,19871.0,3.192416E7,475.5980988907909,31735.415464512407,30936.0,22348.0,45738.0,5.4997475E7,4553.307400115378,0.00810681565560219,0.6229519481723941,-0.0350973012242295,-0.5070343877459238
ID11824,11824,38,8.636834144592285,307.33299542758215,141.82665270429897,0.0,36962.0357095,55,7.5,1,,17961.163877668783,17878.0,16839.0,19408.0,3.1126697E7,462.78052441222627,33777.429313329485,33221.0,29183.0,40727.0,5.8536285E7,2861.275391164312,0.010366430307291353,0.7964155320464642,0.012517555506271427,0.2918864225361276
ID10933,10933,38,8.42287826538086,297.704880789578,152.10609785167176,0.0,22849.2584386,34,7.5,1,,18286.534910559723,18197.0,17290.0,19678.0,3.1690565E7,451.34178014512133,30632.443739180613,30435.0,26286.0,35412.0,5.3086025E7,2255.753709725483,0.00941942085536776,0.756150812024386,-0.031634658064089084,-0.8872456259483668
ID11958,11958,38,8.541141510009766,308.5121158010765,143.5732918917716,0.0,41666.2947998,62,7.5,1,,17860.798038084245,17782.0,16908.0,19187.0,3.0952763E7,443.64987815183673,33889.222735141375,33370.0,28889.0,40359.0,5.8730023E7,2947.8949750760535,0.010249458746717602,0.8168885224502804,0.014449573174960989,0.32749460649066575
ID12472,12472,38,8.744558334350586,308.8823030430261,144.44496611329726,0.0,49058.701941700005,73,7.5,1,,17801.74437391806,17721.0,16872.0,19222.0,3.0850423E7,469.21049590505015,34091.02250432775,32901.0,28239.0,42331.0,5.9079742E7,3642.2580755921344,0.011160097572820804,0.8374770338816524,0.018003179322600246,0.3310544127614643
ID11066,11066,38,8.475587844848633,296.20281335419475,151.2358261931103,0.0,20833.1473999,31,7.5,1,,18375.684939411425,18286.0,17306.0,19941.0,3.1845062E7,476.3110580336647,30319.843623773802,30188.0,23874.0,35473.0,5.2544289E7,2531.163062159639,0.009322816973424485,0.7126888011784338,-0.03552989465435943,-0.8825554021420714
ID11578,11578,38,8.664122581481934,304.5769418064135,141.83795926724193,0.0,33601.850645,50,7.5,1,,17998.404500865552,17908.0,17030.0,19320.0,3.1191235E7,446.95063524873285,32790.820542412,32415.0,28620.0,39299.0,5.6826492E7,2203.029158972291,0.010556920671197683,0.8413581816420349,-0.002173044273184315,-0.0648299038163131
ID12093,12093,38,8.538593292236328,308.23804477848495,144.1097788596476,0.0,43010.3688256,64,7.5,1,,17863.597807270628,17786.0,16810.0,19162.0,3.0957615E7,440.8178119630819,34034.945181765725,33626.0,29000.0,41180.0,5.898256E7,3206.915336703695,0.01061062179695048,0.8509357496467739,0.017090862193546604,0.35667426617205983
ID11198,11198,38,8.645406723022461,301.24026512826714,147.95262245058385,0.0,26881.480516000003,40,7.5,1,,18130.257357184073,18037.0,17215.0,19428.0,3.1419736E7,435.31306407243693,31976.99307559146,31572.0,27831.0,37214.0,5.5416129E7,2029.6950919371577,0.010387429843740997,0.8563522295209514,-0.01380618631361134,-0.44111139108029146
ID11329,11329,38,8.475557327270508,303.76301555752025,142.23380651740706,0.0,30241.6655805,45,7.5,1,,18082.634160415466,17993.0,17034.0,19333.0,3.1337205E7,431.99670823104816,32808.62492787075,32526.0,28786.0,38184.0,5.6857347E7,2003.7444635995782,0.010010556047537365,0.8297428959477072,-0.0017527737660719505,-0.05749941699718854
ID10694,10694,38,8.168885231018066,301.88777633198515,154.14152473236442,0.0,17472.9623354,26,7.5,1,,18371.697634160417,18261.0,17430.0,19787.0,3.1838152E7,480.48728246904875,32969.59607616849,31649.0,21627.0,51220.0,5.713631E7,6223.311386451177,0.0062193435368263945,0.47266045867665957,-0.012404791546236223,-0.1330860657987916
ID11718,11718,38,8.53891372680664,305.3249254324036,142.0089845708006,0.0,36289.9986966,54,7.5,1,,17963.43219849971,17887.0,16992.0,19293.0,3.1130628E7,450.7627134487024,33364.743219849974,32847.0,29268.0,39598.0,5.78211E7,2578.300106508589,0.010081058761690003,0.7954653178615734,0.006068652407235409,0.15611655596491109
ID12230,12230,38,8.661614418029785,308.09166193841344,143.25543314660902,0.0,47042.590903000004,70,7.5,1,,17795.364685516444,17704.0,16719.0,19129.0,3.0839367E7,463.54737315471186,33995.21869590306,33245.0,28486.0,41015.0,5.8913714E7,3189.8370025500235,0.010513977787845375,0.7988541466395236,0.016631665009233524,0.3486995925152384
ID11469,11469,38,8.566915512084961,304.2365881933487,141.66540695430825,0.0,32257.7766192,48,7.5,1,,17998.812463935374,17926.0,17027.0,19379.0,3.1191942E7,432.09863837516247,32629.70282746682,32277.0,28803.0,38840.0,5.6547275E7,2161.8406527905386,0.0100637194552798,0.8300432064126266,-0.005286840271036234,-0.1604418868190317
ID12368,12368,38,8.824167251586914,308.38937136558417,143.56776991818643,0.0,50402.775967500005,75,7.5,1,,17736.859780727063,17656.0,16757.0,19151.0,3.0737978E7,460.9131042621289,34035.01961915753,33375.0,28195.0,42136.0,5.8982689E7,3607.231607839189,0.011367833903500331,0.8650799671497609,0.01716012659446746,0.3183560689661103
ID11858,11858,38,8.584615707397461,308.89741433542673,143.666549114905,0.0,39650.1837611,59,7.5,1,,17894.301211771493,17813.0,16910.0,19181.0,3.1010824E7,458.5744294784767,33910.74552798615,33373.0,27325.0,40831.0,5.8767322E7,3030.8131018236363,0.010101073002922418,0.7804365171767786,0.015502893550970863,0.34161723820767464
ID10966,10966,38,8.600968360900879,299.5649952987048,150.15777245503338,0.0,25537.406490200003,38,7.5,1,,18214.145989613386,18120.0,17196.0,19688.0,3.1565115E7,442.6387910525618,31332.310444316216,31046.0,26830.0,38043.0,5.4298894E7,2266.113708800381,0.010218450008399852,0.8324517420098224,-0.024540915333080237,-0.6957006640525613
ID11990,11990,38,8.57361125946045,308.4669101467501,144.34088443824749,0.0,42338.3318127,63,7.5,1,,17854.93768032314,17770.0,16931.0,19194.0,3.0942607E7,459.76771250572335,33991.59145989613,33383.0,28626.0,41132.0,5.8907428E7,3299.9118658846046,0.009928421628468421,0.7635535182091374,0.016255213307243093,0.3295255089845593
ID12506,12506,38,9.088688850402832,306.9433669306012,144.35797627084764,0.0,52418.887006200006,78,7.5,1,,17752.99192152337,17665.0,16709.0,19154.0,3.0765935E7,481.2634353044378,33801.794575879976,33317.0,27734.0,42294.0,5.857851E7,3441.260153981961,0.012272227226157397,0.8944266905795855,0.01218243534086234,0.2364436017160278
ID11101,11101,38,8.384138107299805,297.38248464819594,151.72087988046903,0.0,21505.1844128,32,7.5,1,,18369.47778418927,18300.0,17297.0,19820.0,3.1834305E7,458.1250777167326,30328.35025966532,30398.0,24499.0,35481.0,5.2559031E7,2514.1970144058587,0.009361188669576257,0.743750270974719,-0.036361730503529324,-0.910353321409627
ID11230,11230,38,8.644913673400879,301.3049462587141,146.12483279771808,0.0,28225.5545418,42,7.5,1,,18125.463358338144,18039.0,16972.0,19606.0,3.1411428E7,434.88625103740736,32359.769186381996,32084.0,27720.0,37674.0,5.607948E7,1976.0318112853438,0.010497150357197936,0.8659239676004858,-0.008600981121555955,-0.2841456349089738
ID11614,11614,38,8.697665214538574,305.06033008727155,140.49330974669704,0.0,34945.9246708,52,7.5,1,,17994.78707443739,17903.0,16846.0,19307.0,3.1184966E7,473.77106029131187,33148.37680323139,32906.0,28583.0,39176.0,5.7446137E7,2300.9858617301247,0.010547837668453111,0.7928932838768749,0.0037637646363629213,0.1080361890000559
ID12127,12127,38,8.686461448669434,308.6061240069414,144.2402565703537,0.0,45026.4798643,67,7.5,1,,17839.29948066936,17757.0,16701.0,19176.0,3.0915506E7,461.63781728461646,33824.3410271206,33003.0,28671.0,41240.0,5.8617583E7,3350.5283668201655,0.010506203669310838,0.8035506276352876,0.01396985128303416,0.27817159549552944
ID10592,10592,38,8.008140563964844,305.6115626224327,152.86365795545413,0.0,16128.8883096,24,7.5,1,,18493.980957876516,18381.0,17406.0,20174.0,3.2050069E7,518.3110107934283,37041.308136180036,36463.0,24005.0,57498.0,6.4192587E7,7018.663107464459,0.0061123669451870625,0.4335437183015939,0.0629524548100563,0.6251161872886686
ID11364,11364,38,8.685901641845703,304.19308946146685,143.0744554085368,0.0,30913.7025934,46,7.5,1,,18073.66358915176,17990.0,17137.0,19429.0,3.1321659E7,436.09528488786617,32793.67916907097,32406.0,28624.0,38225.0,5.6831446E7,2111.5431393510885,0.010675227119669983,0.8755083688680968,-0.002355059668816623,-0.07332399030812399
ID12264,12264,38,8.743231773376465,308.1502053717501,143.72073679023825,0.0,49730.738954600005,74,7.5,1,,17742.216964800922,17662.0,16720.0,19093.0,3.0747262E7,452.57001832901,33853.6064627813,33268.0,28808.0,41114.0,5.86683E7,3185.0000026835896,0.011312760544709576,0.877071924662607,0.014068065662299154,0.2949122280781374
ID11755,11755,38,8.58900260925293,307.38161368833676,142.67083423968634,0.0,38306.1097353,57,7.5,1,,18008.917484131565,17939.0,16928.0,19274.0,3.1209454E7,446.8303259458681,33559.32660126947,32762.0,28407.0,40279.0,5.8158313E7,2883.579048080073,0.01055195501296236,0.8416843412721555,0.009935262226314148,0.22897979922341558
ID11504,11504,38,8.616642951965332,303.7680227884279,141.0523703056161,0.0,32929.8136321,49,7.5,1,,17997.26716676284,17911.0,17087.0,19571.0,3.1189264E7,439.51708573159453,32726.33871898442,32274.0,28413.0,38747.0,5.6714745E7,2207.010178352383,0.010480619849351619,0.8494147086603548,-0.0035491336596284845,-0.10563055135343143
ID10867,10867,38,8.551961898803711,296.85674716445783,150.98963159143145,0.0,20161.110387,30,7.5,1,,18428.594345066358,18355.0,17348.0,19735.0,3.1936754E7,476.58113882618414,30635.755337564915,30587.0,24553.0,37410.0,5.3091764E7,2726.4812140881277,0.00975472573205983,0.7471099562552933,-0.03626828469662649,-0.8457206663912861
ID11891,11891,38,8.542133331298828,308.62387081819594,144.47091538253977,0.0,40322.220774,60,7.5,1,,17877.989036353145,17795.0,16892.0,19135.0,3.0982555E7,448.6638276585757,34009.34218118869,33217.0,27546.0,40877.0,5.893819E7,3102.4693082066206,0.010163024129515731,0.8017871548155013,0.01663062639102165,0.3586461324828749
ID12403,12403,38,8.82922077178955,307.4017921651041,143.68988682386484,0.0,47714.627915900004,71,7.5,1,,17786.265435660705,17707.0,16752.0,19053.0,3.0823598E7,458.52009653434345,34031.283323716096,33439.0,28280.0,41319.0,5.8976214E7,3209.408486927628,0.011414634468510047,0.875566557266616,0.01655289895563422,0.3453245117392813
ID11000,11000,38,8.354899406433105,297.5099289478891,152.11218222200415,0.0,22177.2214257,33,7.5,1,,18360.878245816504,18268.0,17264.0,19678.0,3.1819402E7,468.47103357764746,30306.01961915753,29878.0,25193.0,36103.0,5.2520332E7,2447.9763824697907,0.008992742709990557,0.6986261364441837,-0.03828823623579766,-0.9857620727123751
ID12024,12024,38,8.583165168762207,308.6742497756408,144.6628369449579,0.0,43682.4058385,65,7.5,1,,17856.271206001154,17770.0,16894.0,19315.0,3.0944918E7,453.0695479938901,34137.982111944606,33727.0,28461.0,40865.0,5.9161123E7,3292.866146838684,0.0101741541200654,0.7938856567562006,0.01921022453646933,0.39080709014649656
ID12541,12541,38,8.834863662719727,306.7252814616704,143.42122921432087,0.0,53090.924019100006,79,7.5,1,,17685.684939411425,17603.0,16714.0,18972.0,3.0649292E7,452.9506521567373,33779.47720715522,32973.0,27424.0,41973.0,5.8539834E7,3444.773229374978,0.01172084936538848,0.9046891356814292,0.01238304053419742,0.23988589647466113
ID11134,11134,38,8.614141464233398,300.4803462493813,149.41837010572738,0.0,26209.443503100003,39,7.5,1,,18176.170802077322,18101.0,17274.0,19505.0,3.1499304E7,427.5650980530174,31725.08193883439,31413.0,27078.0,37871.0,5.4979567E7,2276.3154931223908,0.010368953001677603,0.8725394213015544,-0.018083433396835786,-0.5133417625131128
ID11262,11262,38,8.727811813354492,300.60303523532417,146.40522035660686,0.0,27553.5175289,41,7.5,1,,18117.51933064051,18033.0,17083.0,19583.0,3.1397661E7,440.9763067548891,32104.813040969417,31896.0,28081.0,36966.0,5.5637641E7,1904.0625671136472,0.010687704160359272,0.8689222434988574,-0.01194979413096831,-0.40784987745571344
ID10996,10996,39,6.313744068145752,360.9511217660158,104.61934059829932,0.0,22177.2214257,33,7.5,1,,17399.25447201385,17383.0,16289.0,18454.0,3.0152908E7,315.1729654326835,35219.631275245236,34885.0,29841.0,47665.0,6.1035621E7,2330.7612363246044,0.007674177190843362,0.8408593751424616,-0.017231495080783133,-0.5298936855665537
ID11097,11097,39,6.656749248504639,360.55566021145916,104.18615476986733,0.0,21505.1844128,32,7.5,1,,17438.37103289094,17432.0,16349.0,18283.0,3.0220697E7,279.2526239079919,33490.09521061743,33390.0,29253.0,40080.0,5.8038335E7,1867.4290652332627,0.009689487708609631,1.1985375044315607,-0.04658582777570766,-1.752566384556287
ID11632,11632,40,9.658586502075195,485.9783418881955,569.7986484774137,0.0,34945.9246708,52,7.5,1,,15305.351990767454,15170.0,14317.0,16785.0,2.6524175E7,513.9586431664214,32779.74783612233,32837.0,23510.0,41748.0,5.6807303E7,3345.1302583064235,0.0194676379479039,1.137325981333302,0.004454833583851614,0.08692078549522711
ID11840,11840,40,9.664997100830078,486.5493581069381,569.2287939235543,0.0,36962.0357095,55,7.5,1,,15327.468551644548,15215.0,14324.0,16605.0,2.6562503E7,507.24289357355116,32952.582804385456,32980.0,24200.0,41386.0,5.7106826E7,2952.2549720439433,0.019520536438990654,1.157124870166872,0.00648293795652665,0.14379078054894423
ID11346,11346,40,10.136272430419922,481.549267508715,580.7605228787094,0.0,30241.6655805,45,7.5,1,,15401.562031159838,15245.0,14265.0,17139.0,2.6690907E7,617.0198559570796,32229.862665897286,32338.0,24036.0,41790.0,5.5854352E7,3232.901074153433,0.021150016874267295,1.0339910850214449,0.007715993585720894,0.15266860654756287
ID11523,11523,40,9.992241859436035,483.4171792390472,574.2792482108784,0.0,32929.8136321,49,7.5,1,,15366.43681477207,15212.0,14243.0,16993.0,2.6630035E7,569.2025297042512,32606.015579919214,32484.0,23584.0,42464.0,5.6506225E7,3319.0212968124774,0.019447144273818513,1.0299768680847374,0.008554434425617725,0.1666516610047827
ID11667,11667,40,9.677290916442871,487.0733516480492,569.3492589769475,0.0,35617.9616837,53,7.5,1,,15296.477207155222,15166.0,14304.0,16667.0,2.6508795E7,503.6320256814143,33188.34333525678,33317.0,24478.0,40925.0,5.7515399E7,3112.521066709963,0.019915944070575106,1.186163613721208,0.009783687039079612,0.20662243338963734
ID11383,11383,40,10.215685844421387,481.3929571764789,580.1689425133414,0.0,30913.7025934,46,7.5,1,,15343.485862665897,15167.0,14154.0,17168.0,2.6590261E7,624.0446753821145,32258.84939411425,32116.0,25212.0,43128.0,5.5904586E7,3250.348866307882,0.019804745286343007,0.9549718808356833,0.009390063704602976,0.18465386605903142
ID11559,11559,40,9.828714370727539,485.3365847338954,570.9371431986484,0.0,34273.8876579,51,7.5,1,,15294.222158107328,15143.0,14106.0,16960.0,2.6504887E7,537.528943024993,33038.90017311021,33006.0,23799.0,42094.0,5.7256414E7,3618.2594567526335,0.01992834160679789,1.111877739435227,0.010630527945306471,0.19209598698512506
ID11737,11737,40,9.664938926696777,486.14618726665543,569.0387118996695,0.0,36289.9986966,54,7.5,1,,15314.381996537795,15184.0,14207.0,16655.0,2.6539824E7,506.6445332713084,33275.821119446045,33458.0,25377.0,41540.0,5.7666998E7,3062.660801504691,0.019581337372360234,1.161038398246285,0.01188616406124072,0.2552524617621901
ID11451,11451,40,10.309418678283691,482.7143059020766,578.9632326547417,0.0,31585.7396063,47,7.5,1,,15373.372763993075,15237.0,14278.0,17102.0,2.6642055E7,603.2327906918312,32451.8090017311,32399.0,21437.0,43643.0,5.6238985E7,3692.8334377478955,0.021239015838191187,1.06003743569093,0.011761242151512752,0.2043075144368927
ID11597,11597,40,9.745607376098633,484.6021767585529,572.6578925533435,0.0,33601.850645,50,7.5,1,,15304.31679169071,15155.0,14122.0,16834.0,2.6522381E7,543.0114552918319,32398.898442008078,32422.0,23340.0,42502.0,5.6147291E7,3505.362147359,0.019124604012665927,1.0577916048901397,0.0023981923118035447,0.04422532968590193
ID11487,11487,40,9.93950080871582,483.54683601315526,575.5779258875923,0.0,32257.7766192,48,7.5,1,,15344.137911136757,15183.0,14209.0,17017.0,2.6591391E7,585.0885673659826,32363.557414887477,32536.0,23153.0,43430.0,5.6086045E7,3657.471451707603,0.01847778578679822,0.9515886291693826,0.006740604821408871,0.1184913330646483
ID11714,11714,41,10.302980422973633,355.5553959547725,100.99203176666299,0.0,36289.9986966,54,7.5,1,,17496.834391229084,17435.0,16156.0,19207.0,3.0322014E7,557.0156692717459,35016.99942296596,33558.0,23864.0,51978.0,6.068446E7,5210.539106134653,0.022764151289210936,1.3982925072535988,-0.0033948449846976426,-0.04578498582172682
ID12226,12226,41,41.28594207763672,372.15506146730127,100.19720343016661,0.0,47042.590903000004,70,7.5,1,,20233.888632429313,18435.0,16595.0,32293.0,3.5065329E7,3763.4172988526984,36798.46624350837,33547.0,20117.0,59232.0,6.3771742E7,9071.415999135617,0.09217528853698284,0.9075052243482864,0.021151896961227924,0.1680519683924427
ID11395,11395,41,6.55366849899292,356.8379023831452,101.32281255268546,0.0,29569.6285676,44,7.5,1,,17226.403923831505,17236.0,16239.0,18101.0,2.9853358E7,286.6606607853078,37052.72590882862,35096.0,28691.0,57263.0,6.4212374E7,6003.21047126948,0.008706450228733198,1.0373680024162606,0.02859484225316195,0.34317050386404774
ID12611,12611,41,22.456480026245117,355.3554414377605,157.65663428644447,0.0,56451.1090836,84,7.5,1,,18880.94114252741,18088.0,16866.0,26016.0,3.2720671E7,1920.0006155570218,34956.0230813618,33981.0,23944.0,48632.0,6.0578788E7,5513.278705745497,0.04542591010232754,0.8545995182880891,0.02455350606345099,0.30389316824132945
ID12294,12294,41,36.937843322753906,373.192229240607,100.70335597196562,0.0,51746.849993300006,77,7.5,1,,19782.813618003463,18230.0,16615.0,30841.0,3.4283616E7,3300.230681173658,35677.45527986151,33125.0,18353.0,56246.0,6.182903E7,9393.936781943703,0.08269119853678332,0.9156477613146795,0.003024585316139583,0.022905010441206516
ID11465,11465,41,6.391232013702393,357.4287950882957,102.06334050274349,0.0,32257.7766192,48,7.5,1,,17303.61396422389,17297.0,16311.0,18879.0,2.9987163E7,314.6653605213754,35367.86035776111,34780.0,28977.0,53807.0,6.1292502E7,4104.231023960611,0.00792073653509224,0.864285175431814,-0.01541073572554087,-0.26975857628071803
ID11785,11785,41,11.993855476379395,349.8788685209917,92.92985615589724,0.0,38978.1467482,58,7.5,1,,17494.78245816503,17238.0,16109.0,20415.0,3.0318458E7,914.2449461637025,34036.33987305251,34048.0,19560.0,53716.0,5.8984977E7,7715.846880144632,0.02134963007381772,0.8000035098370412,0.0023641862683770162,0.020808721422752516
ID12681,12681,41,22.996837615966797,372.7871146693814,180.53534930917357,0.0,57123.1460965,85,7.5,1,,19088.01731102135,18261.0,17166.0,26074.0,3.3079534E7,1994.3345558647684,32585.222735141375,31839.0,20639.0,45404.0,5.6470191E7,5586.146804795351,0.04607167463042102,0.8430733426495116,-0.013505434309123,-0.15971738918859807
ID12364,12364,41,38.23146057128906,372.8656472077924,98.3814159068496,0.0,50402.775967500005,75,7.5,1,,19875.64281592614,18264.0,16607.0,31253.0,3.4444489E7,3457.2418357411066,36066.32544720139,33431.0,17959.0,58436.0,6.2502942E7,9901.79838782791,0.0856550945901676,0.9071576007856083,0.012141995144819591,0.08739094261575427
ID11854,11854,41,40.058998107910156,371.08626975984635,83.01522865379444,0.0,39650.1837611,59,7.5,1,,19692.62550490479,18050.0,16083.0,34290.0,3.412732E7,3997.9079287962627,38152.115406809,38332.0,23742.0,51162.0,6.6117616E7,5493.775808328017,0.08686835137637534,0.787381970701789,0.040496737688642155,0.5405763010927154
ID12751,12751,41,21.630075454711914,385.2966070234715,129.98444313805896,0.0,55107.0350578,82,7.5,1,,18390.23600692441,17580.0,16277.0,24464.0,3.1870279E7,1790.3656625996593,30876.91575302943,30176.0,22388.0,46022.0,5.3509695E7,4398.7458334675375,0.04623252327601832,0.90780995103546,-0.03929319132195757,-0.5741977339698124
ID11536,11536,41,6.51566743850708,355.81311276146255,97.3955462948125,0.0,34273.8876579,51,7.5,1,,17030.020196191574,17052.0,15998.0,18027.0,2.9513025E7,297.9084677121539,33376.61973456434,32549.0,28641.0,41455.0,5.7841682E7,2946.90656146222,0.007959215953796396,0.9027960272073342,-0.021810732201506026,-0.5050720459446797
ID12434,12434,41,39.01944351196289,374.90637564813574,98.70602691685359,0.0,48386.664928800004,72,7.5,1,,19910.448355452972,18303.0,16581.0,31343.0,3.4504807E7,3522.5611539763736,36963.82285054818,34018.0,19408.0,57717.0,6.4058305E7,10062.214676189898,0.08783417513044085,0.9127531128462678,0.03157260604274606,0.22486606859820518
ID11987,11987,41,48.1381950378418,366.6628037255394,93.901554392794,0.0,42338.3318127,63,7.5,1,,21095.91344489325,19041.0,16775.0,34335.0,3.6559218E7,4333.990762582246,38319.159261396424,36768.0,20690.0,60083.0,6.6407103E7,8811.763259755893,0.10829128442751541,0.9512177289095969,0.05091686555674321,0.421382451718571
ID12822,12822,41,22.453079223632812,366.8574967981596,138.08369084833518,0.0,55779.0720707,83,7.5,1,,18613.04731679169,17787.0,16526.0,25815.0,3.2256411E7,1946.6787138818886,35164.26485862666,34115.0,24908.0,49435.0,6.0939671E7,5285.947766219387,0.04598846913261509,0.8407662172369013,0.024657561272497894,0.3201695626046311
ID12055,12055,41,40.7170524597168,372.49426056866685,96.55824345848636,0.0,44354.4428514,66,7.5,1,,20110.824004616272,18306.0,16520.0,32464.0,3.4852058E7,3874.6366927446174,37693.519330640505,35162.0,20241.0,57076.0,6.5322869E7,7901.010675717848,0.0895256144806539,0.8529797870385483,0.03561267826801563,0.32811139465993394
ID12503,12503,41,34.4452018737793,372.18025064765817,102.37725237792375,0.0,52418.887006200006,78,7.5,1,,19483.75937680323,17935.0,16426.0,29261.0,3.3765355E7,3155.9444049263952,35147.97980380843,34969.0,18839.0,52564.0,6.0911449E7,7601.878184428187,0.07556932544586593,0.8675220989703156,-0.009015842652168413,-0.08412964762770919
ID12889,12889,41,29.14004135131836,373.4656704341803,102.38896439067874,0.0,53762.96103200001,80,7.5,1,,18921.046739757647,17694.0,16368.0,27481.0,3.2790174E7,2635.2654198893283,34640.971725331794,34456.0,21047.0,53815.0,6.0032804E7,6281.698473981556,0.06306371384253029,0.851865518710039,-0.011240200060325112,-0.12537940825204266
ID11610,11610,41,7.668302059173584,356.92710399958065,99.99210898447615,0.0,34945.9246708,52,7.5,1,,17221.169648009232,17180.0,16152.0,18358.0,2.9844287E7,384.82973359503427,32636.17137911137,32198.0,24283.0,41762.0,5.6558485E7,3321.120901908363,0.011427850460247585,1.0112386525044428,-0.05401966984785289,-1.122313880460754
ID12123,12123,41,37.17978286743164,373.91722853814787,97.47517429017243,0.0,45026.4798643,67,7.5,1,,19689.252163877667,18043.0,16335.0,31212.0,3.4121474E7,3613.986621543496,37114.0871321408,34488.0,19725.0,56293.0,6.4318713E7,8104.914774162972,0.08082232466794781,0.8147975368086076,0.0306164192499195,0.27206812611060066
ID11292,11292,41,6.344638824462891,355.20213512741793,100.06627245024482,0.0,28897.5915547,43,7.5,1,,17178.592613964225,17204.0,16188.0,18113.0,2.9770501E7,311.00269596406423,34736.01904212349,33624.0,25710.0,55030.0,6.0197521E7,5399.02838868115,0.006335851085880111,0.6955293145050303,9.456964643483536E-4,0.012157259235649922
ID12191,12191,41,37.6761474609375,372.11355767687087,98.1447203969272,0.0,46370.5538901,69,7.5,1,,19788.534333525677,18131.0,16538.0,31537.0,3.429353E7,3560.0781094013637,36838.88805539527,33395.0,19083.0,57755.0,6.3841793E7,9362.484099101954,0.08280075813611454,0.8500996939984429,0.0235026209423491,0.1807060748468719
ID11360,11360,41,6.667618274688721,359.6006323707668,102.93293547923544,0.0,30913.7025934,46,7.5,1,,17227.32602423543,17236.0,16349.0,18046.0,2.9854956E7,256.2992044758586,35995.288517022505,35300.0,29398.0,58070.0,6.2379835E7,4149.701607552213,0.009517086780887515,1.2673336477585846,0.0017974473402332838,0.03112684052174131
ID11681,11681,41,10.332690238952637,353.72596774116624,100.24027064484719,0.0,37634.0727224,56,7.5,1,,17509.202538949798,17453.0,16305.0,19882.0,3.0343448E7,561.0903449855862,33945.95095210618,33567.0,20510.0,50887.0,5.8828333E7,6457.336282417159,0.022681015317798075,1.3841586289552952,-0.024168910111586873,-0.2604036018206206
ID12260,12260,41,36.39844512939453,374.1445023666986,96.3804982648798,0.0,49730.738954600005,74,7.5,1,,19635.995960761684,18159.0,16547.0,30293.0,3.4029181E7,3295.218236084644,36619.302942873626,35073.0,18566.0,57770.0,6.3461252E7,10771.94843656737,0.08204726631505675,0.9036840786424584,0.029511413824810852,0.19489677516110607
ID11429,11429,41,6.446045398712158,360.69632050384126,104.33466472259276,0.0,31585.7396063,47,7.5,1,,17235.41373341027,17238.0,16256.0,18028.0,2.9868972E7,256.97524655140006,36499.90017311021,35418.0,30839.0,58360.0,6.3254327E7,4272.352645289259,0.007905362883170118,1.0521132054231104,0.0018342662033642614,0.031283912451214146
ID11751,11751,41,10.947670936584473,348.51309165500504,99.73795512245442,0.0,38306.1097353,57,7.5,1,,17438.28216964801,17247.0,16220.0,19948.0,3.0220543E7,692.6002086970572,31972.93306405078,32516.0,19204.0,48739.0,5.5409093E7,7347.020444925258,0.02100040271339785,1.0357448629310446,-0.0396591244165326,-0.3594338155100564
