,Cutoff Frequency,Prominance,R_Square,Normal_rate,Normal,Falsepos,Missing
246,0.5,47,0.9977452621361522,0.7727272727272727,34,1,9
247,0.5,48,0.9976030246315413,0.75,33,1,10
248,0.5,49,0.9976030246315413,0.75,33,1,10
249,0.5,50,0.9970545443339123,0.7272727272727273,32,1,11
250,0.6,1,0.9981350306882787,0.4,38,52,5
251,0.6,2,0.9981350306882787,0.4175824175824176,38,48,5
252,0.6,3,0.9981350306882787,0.4470588235294118,38,42,5
253,0.6,4,0.9981350306882787,0.4634146341463415,38,39,5
254,0.6,5,0.9981350306882787,0.4691358024691358,38,38,5
255,0.6,6,0.9981350306882787,0.5135135135135135,38,31,5
256,0.6,7,0.9981350306882787,0.5205479452054794,38,30,5
257,0.6,8,0.9981350306882787,0.5671641791044776,38,24,5
258,0.6,9,0.9981350306882787,0.59375,38,21,5
259,0.6,10,0.9981350306882787,0.6229508196721312,38,18,5
260,0.6,11,0.9981350306882787,0.6333333333333333,38,17,5
261,0.6,12,0.9981350306882787,0.6440677966101694,38,16,5
262,0.6,13,0.9981350306882787,0.6666666666666666,38,14,5
263,0.6,14,0.9981350306882787,0.6909090909090909,38,12,5
264,0.6,15,0.9981350306882787,0.7169811320754716,38,10,5
265,0.6,16,0.9981350306882787,0.7307692307692307,38,9,5
266,0.6,17,0.9981350306882787,0.7916666666666666,38,5,5
267,0.6,18,0.9981350306882787,0.8085106382978723,38,4,5
268,0.6,19,0.9981350306882787,0.8085106382978723,38,4,5
269,0.6,20,0.9981350306882787,0.8085106382978723,38,4,5
270,0.6,21,0.9981350306882787,0.8085106382978723,38,4,5
271,0.6,22,0.9978197388155933,0.7872340425531915,37,4,6
272,0.6,23,0.9978197388155933,0.8043478260869565,37,3,6
273,0.6,24,0.9978197388155933,0.8043478260869565,37,3,6
274,0.6,25,0.9978197388155933,0.8043478260869565,37,3,6
275,0.6,26,0.997706263126643,0.782608695652174,36,3,7
276,0.6,27,0.997706263126643,0.782608695652174,36,3,7
277,0.6,28,0.997706263126643,0.782608695652174,36,3,7
278,0.6,29,0.997706263126643,0.782608695652174,36,3,7
279,0.6,30,0.997706263126643,0.782608695652174,36,3,7
280,0.6,31,0.997706263126643,0.8,36,2,7
281,0.6,32,0.997706263126643,0.8,36,2,7
282,0.6,33,0.9977205837174522,0.7777777777777778,35,2,8
283,0.6,34,0.9977205837174522,0.7777777777777778,35,2,8
284,0.6,35,0.9977205837174522,0.7777777777777778,35,2,8
285,0.6,36,0.9977205837174522,0.7777777777777778,35,2,8
286,0.6,37,0.9977205837174522,0.7777777777777778,35,2,8
287,0.6,38,0.9977205837174522,0.7777777777777778,35,2,8
288,0.6,39,0.9977205837174522,0.7777777777777778,35,2,8
