,Cutoff Frequency,Prominance,R_Square,Normal_rate,Normal,Falsepos,Missing
217,0.5,18,0.9985402457141683,0.6774193548387096,21,7,3
218,0.5,19,0.9985402457141683,0.6774193548387096,21,7,3
219,0.5,20,0.9985402457141683,0.6774193548387096,21,7,3
220,0.5,21,0.9985402457141683,0.6774193548387096,21,7,3
221,0.5,22,0.9985402457141683,0.6774193548387096,21,7,3
222,0.5,23,0.9985402457141683,0.6774193548387096,21,7,3
223,0.5,24,0.9985402457141683,0.7241379310344828,21,5,3
224,0.5,25,0.9989290660639213,0.6896551724137931,20,5,4
225,0.5,26,0.9989290660639213,0.6896551724137931,20,5,4
226,0.5,27,0.9989290660639213,0.7142857142857143,20,4,4
227,0.5,28,0.9989290660639213,0.7407407407407407,20,3,4
228,0.5,29,0.9989290660639213,0.7692307692307693,20,2,4
229,0.5,30,0.9989290660639213,0.7692307692307693,20,2,4
230,0.5,31,0.9989290660639213,0.7692307692307693,20,2,4
231,0.5,32,0.9989290660639213,0.7692307692307693,20,2,4
232,0.5,33,0.9989290660639213,0.7692307692307693,20,2,4
233,0.5,34,0.9989290660639213,0.7692307692307693,20,2,4
234,0.5,35,0.9989290660639213,0.7692307692307693,20,2,4
235,0.5,36,0.9989290660639213,0.7692307692307693,20,2,4
236,0.5,37,0.9989290660639213,0.8,20,1,4
237,0.5,38,0.9989290660639213,0.8,20,1,4
238,0.5,39,0.9989290660639213,0.8,20,1,4
239,0.5,40,0.9989290660639213,0.8,20,1,4
240,0.5,41,0.9989290660639213,0.8,20,1,4
241,0.5,42,0.9989290660639213,0.8333333333333334,20,0,4
242,0.5,43,0.9989290660639213,0.8333333333333334,20,0,4
243,0.5,44,0.9989290660639213,0.8333333333333334,20,0,4
244,0.5,45,0.9989290660639213,0.8333333333333334,20,0,4
245,0.5,46,0.9989290660639213,0.8333333333333334,20,0,4
246,0.5,47,0.9989290660639213,0.8333333333333334,20,0,4
247,0.5,48,0.9989178216737173,0.7916666666666666,19,0,5
248,0.5,49,0.9989178216737173,0.7916666666666666,19,0,5
249,0.5,50,0.9989178216737173,0.7916666666666666,19,0,5
250,0.6,1,0.9985407892892192,0.3620689655172414,21,34,3
251,0.6,2,0.9985407892892192,0.375,21,32,3
252,0.6,3,0.9985407892892192,0.39622641509433965,21,29,3
253,0.6,4,0.9985407892892192,0.4117647058823529,21,27,3
254,0.6,5,0.9985407892892192,0.42,21,26,3
255,0.6,6,0.9985407892892192,0.42,21,26,3
256,0.6,7,0.9985407892892192,0.4375,21,24,3
257,0.6,8,0.9985407892892192,0.4772727272727273,21,20,3
258,0.6,9,0.9985407892892192,0.5,21,18,3
259,0.6,10,0.9985407892892192,0.525,21,16,3
260,0.6,11,0.9985407892892192,0.525,21,16,3
261,0.6,12,0.9985407892892192,0.6,21,11,3
262,0.6,13,0.9985407892892192,0.6176470588235294,21,10,3
263,0.6,14,0.9985407892892192,0.6176470588235294,21,10,3
264,0.6,15,0.9985407892892192,0.6363636363636364,21,9,3
265,0.6,16,0.9985407892892192,0.6363636363636364,21,9,3
266,0.6,17,0.9985407892892192,0.6363636363636364,21,9,3
267,0.6,18,0.9985407892892192,0.6774193548387096,21,7,3
268,0.6,19,0.9985407892892192,0.6774193548387096,21,7,3
269,0.6,20,0.9985407892892192,0.6774193548387096,21,7,3
270,0.6,21,0.9985407892892192,0.6774193548387096,21,7,3
271,0.6,22,0.9985407892892192,0.6774193548387096,21,7,3
272,0.6,23,0.9985407892892192,0.6774193548387096,21,7,3
273,0.6,24,0.9985407892892192,0.7,21,6,3
274,0.6,25,0.9985407892892192,0.7,21,6,3
275,0.6,26,0.9985407892892192,0.7,21,6,3
276,0.6,27,0.9985407892892192,0.75,21,4,3
277,0.6,28,0.9989296507428961,0.7407407407407407,20,3,4
278,0.6,29,0.9989296507428961,0.7407407407407407,20,3,4
279,0.6,30,0.9989296507428961,0.7692307692307693,20,2,4
280,0.6,31,0.9989296507428961,0.7692307692307693,20,2,4
281,0.6,32,0.9989296507428961,0.7692307692307693,20,2,4
282,0.6,33,0.9989296507428961,0.7692307692307693,20,2,4
283,0.6,34,0.9989296507428961,0.7692307692307693,20,2,4
284,0.6,35,0.9989296507428961,0.7692307692307693,20,2,4
285,0.6,36,0.9989296507428961,0.7692307692307693,20,2,4
286,0.6,37,0.9989296507428961,0.7692307692307693,20,2,4
287,0.6,38,0.9989296507428961,0.8,20,1,4
288,0.6,39,0.9989296507428961,0.8,20,1,4
289,0.6,40,0.9989296507428961,0.8,20,1,4
290,0.6,41,0.9989296507428961,0.8333333333333334,20,0,4
291,0.6,42,0.9989296507428961,0.8333333333333334,20,0,4
292,0.6,43,0.9989296507428961,0.8333333333333334,20,0,4
293,0.6,44,0.9989296507428961,0.8333333333333334,20,0,4
294,0.6,45,0.9989296507428961,0.8333333333333334,20,0,4
295,0.6,46,0.9989296507428961,0.8333333333333334,20,0,4
296,0.6,47,0.9989176131638777,0.7916666666666666,19,0,5
297,0.6,48,0.9989176131638777,0.7916666666666666,19,0,5
298,0.6,49,0.9989176131638777,0.7916666666666666,19,0,5
299,0.6,50,0.9989176131638777,0.7916666666666666,19,0,5
300,0.7,1,0.9980712327014151,0.3620689655172414,21,34,3
301,0.7,2,0.9980712327014151,0.375,21,32,3
302,0.7,3,0.9980712327014151,0.39622641509433965,21,29,3
303,0.7,4,0.9980712327014151,0.40384615384615385,21,28,3
304,0.7,5,0.9980712327014151,0.42,21,26,3
305,0.7,6,0.9980712327014151,0.42857142857142855,21,25,3
306,0.7,7,0.9980712327014151,0.4375,21,24,3
307,0.7,8,0.9980712327014151,0.4772727272727273,21,20,3
308,0.7,9,0.9980712327014151,0.5121951219512195,21,17,3
309,0.7,10,0.9980712327014151,0.525,21,16,3
310,0.7,11,0.9980712327014151,0.5384615384615384,21,15,3
311,0.7,12,0.9980712327014151,0.6,21,11,3
312,0.7,13,0.9980712327014151,0.6,21,11,3
313,0.7,14,0.9980712327014151,0.6363636363636364,21,9,3
314,0.7,15,0.9980712327014151,0.65625,21,8,3
315,0.7,16,0.9980712327014151,0.65625,21,8,3
316,0.7,17,0.9980712327014151,0.65625,21,8,3
317,0.7,18,0.9980712327014151,0.6774193548387096,21,7,3
318,0.7,19,0.9980712327014151,0.6774193548387096,21,7,3
319,0.7,20,0.9980712327014151,0.6774193548387096,21,7,3
320,0.7,21,0.9980712327014151,0.6774193548387096,21,7,3
321,0.7,22,0.9980712327014151,0.6774193548387096,21,7,3
322,0.7,23,0.9980712327014151,0.6774193548387096,21,7,3
323,0.7,24,0.9980712327014151,0.6774193548387096,21,7,3
324,0.7,25,0.9980712327014151,0.7,21,6,3
325,0.7,26,0.9980712327014151,0.7,21,6,3
326,0.7,27,0.9980712327014151,0.7241379310344828,21,5,3
327,0.7,28,0.9980712327014151,0.7241379310344828,21,5,3
328,0.7,29,0.9980712327014151,0.75,21,4,3
329,0.7,30,0.9983677654474488,0.7407407407407407,20,3,4
330,0.7,31,0.9983677654474488,0.7692307692307693,20,2,4
331,0.7,32,0.9983677654474488,0.7692307692307693,20,2,4
332,0.7,33,0.9983677654474488,0.7692307692307693,20,2,4
333,0.7,34,0.9983677654474488,0.7692307692307693,20,2,4
334,0.7,35,0.9983677654474488,0.7692307692307693,20,2,4
335,0.7,36,0.9983677654474488,0.7692307692307693,20,2,4
336,0.7,37,0.9983677654474488,0.8,20,1,4
337,0.7,38,0.9983677654474488,0.8,20,1,4
338,0.7,39,0.9983677654474488,0.8,20,1,4
339,0.7,40,0.9983677654474488,0.8,20,1,4
340,0.7,41,0.9983677654474488,0.8,20,1,4
341,0.7,42,0.9983677654474488,0.8,20,1,4
342,0.7,43,0.9983677654474488,0.8333333333333334,20,0,4
343,0.7,44,0.9983677654474488,0.8333333333333334,20,0,4
344,0.7,45,0.9983677654474488,0.8333333333333334,20,0,4
345,0.7,46,0.9983510172577533,0.7916666666666666,19,0,5
346,0.7,47,0.9983510172577533,0.7916666666666666,19,0,5
347,0.7,48,0.9983510172577533,0.7916666666666666,19,0,5
348,0.7,49,0.9983510172577533,0.7916666666666666,19,0,5
349,0.7,50,0.9983510172577533,0.7916666666666666,19,0,5
350,0.8,1,0.9963220788024061,0.35,21,36,3
351,0.8,2,0.9963220788024061,0.375,21,32,3
352,0.8,3,0.9963220788024061,0.3888888888888889,21,30,3
353,0.8,4,0.9963220788024061,0.4117647058823529,21,27,3
354,0.8,5,0.9963220788024061,0.42,21,26,3
355,0.8,6,0.9963220788024061,0.42857142857142855,21,25,3
356,0.8,7,0.9963220788024061,0.4375,21,24,3
357,0.8,8,0.9963220788024061,0.44680851063829785,21,23,3
358,0.8,9,0.9963220788024061,0.5121951219512195,21,17,3
359,0.8,10,0.9963220788024061,0.525,21,16,3
360,0.8,11,0.9963220788024061,0.5384615384615384,21,15,3
361,0.8,12,0.9963220788024061,0.6,21,11,3
362,0.8,13,0.9963220788024061,0.6176470588235294,21,10,3
363,0.8,14,0.9963220788024061,0.6176470588235294,21,10,3
364,0.8,15,0.9963220788024061,0.65625,21,8,3
365,0.8,16,0.9963220788024061,0.65625,21,8,3
366,0.8,17,0.9963220788024061,0.65625,21,8,3
367,0.8,18,0.9963220788024061,0.6774193548387096,21,7,3
368,0.8,19,0.9963220788024061,0.6774193548387096,21,7,3
369,0.8,20,0.9963220788024061,0.6774193548387096,21,7,3
370,0.8,21,0.9963220788024061,0.6774193548387096,21,7,3
371,0.8,22,0.9963220788024061,0.6774193548387096,21,7,3
372,0.8,23,0.9963220788024061,0.6774193548387096,21,7,3
373,0.8,24,0.9963220788024061,0.6774193548387096,21,7,3
374,0.8,25,0.9963220788024061,0.6774193548387096,21,7,3
375,0.8,26,0.9963220788024061,0.7241379310344828,21,5,3
376,0.8,27,0.9963220788024061,0.7241379310344828,21,5,3
377,0.8,28,0.9963220788024061,0.7241379310344828,21,5,3
378,0.8,29,0.9963220788024061,0.7241379310344828,21,5,3
379,0.8,30,0.9963220788024061,0.8076923076923077,21,2,3
380,0.8,31,0.9963220788024061,0.8076923076923077,21,2,3
381,0.8,32,0.9963220788024061,0.8076923076923077,21,2,3
382,0.8,33,0.9965151721655324,0.7692307692307693,20,2,4
383,0.8,34,0.9965151721655324,0.7692307692307693,20,2,4
384,0.8,35,0.9965151721655324,0.7692307692307693,20,2,4
385,0.8,36,0.9965151721655324,0.7692307692307693,20,2,4
386,0.8,37,0.9965151721655324,0.7692307692307693,20,2,4
387,0.8,38,0.9965151721655324,0.7692307692307693,20,2,4
388,0.8,39,0.9965151721655324,0.8,20,1,4
389,0.8,40,0.9965151721655324,0.8,20,1,4
390,0.8,41,0.9965151721655324,0.8,20,1,4
391,0.8,42,0.9965151721655324,0.8,20,1,4
392,0.8,43,0.9965151721655324,0.8,20,1,4
